_id,_rowOrder,ItemID,Brand,Department,Group,Name,FullPrice,DiscountPrice,Size,Quantity,SizeRangeType,Style,GenderID,Gender,SeasonID,Season,Barcode,SKU,StoreBarcode
Table1265,1264,21260778,12 STOREEZ,N/A,N/A,button-up V-neck cardigan,1099.0,1099.0,M,3,12 Storeez Women Clothing Standard,121488,249,,83844203,SS24,2021260778209,121488,2112148868003
Table1266,1265,21262135,12 STOREEZ,N/A,N/A,ribbed-knit merino wool tank top,439.0,439.0,XS,3,12 Storeez Women Clothing Standard,122261,249,,83844203,SS24,2021262135185,122261,2112226173005
Table1267,1266,21261771,12 STOREEZ,N/A,N/A,knitted palazzo trousers,999.0,999.0,M,3,12 Storeez Women Clothing Standard,121486,249,,83844203,SS24,2021261771209,121486,2112148668009
Table1268,1267,21262159,12 STOREEZ,N/A,N/A,round-toe wool sneakers,945.0,945.0,36,3,SHOES WOMEN'S IT,122199,249,,83844203,SS24,2021262159211,122199,4640153880300
Table1269,1268,21262159,12 STOREEZ,N/A,N/A,round-toe wool sneakers,945.0,945.0,38,3,SHOES WOMEN'S IT,122199,249,,83844203,SS24,2021262159259,122199,4640153880362
Table1270,1269,21260766,12 STOREEZ,N/A,N/A,asymmetric draped cowl-neck gown,835.0,835.0,S,3,12 Storeez Women Clothing Standard,121210,249,,83844203,SS24,2021260766190,121210,2112121071000
Table1271,1270,21262152,12 STOREEZ,N/A,N/A,quilted padded jacket,1429.0,1429.0,XS,3,12 Storeez Women Clothing Standard,121337,249,,83844203,SS24,2021262152182,121337,2112133773008
Table1272,1271,21262152,12 STOREEZ,N/A,N/A,quilted padded jacket,1429.0,1429.0,L,3,12 Storeez Women Clothing Standard,121337,249,,83844203,SS24,2021262152212,121337,2112133767007
Table1273,1272,21262152,12 STOREEZ,N/A,N/A,quilted padded jacket,1429.0,1429.0,S,3,12 Storeez Women Clothing Standard,121337,249,,83844203,SS24,2021262152199,121337,2112133771004
Table1274,1273,21260779,12 STOREEZ,N/A,N/A,classic-collar merino wool cardigan,725.0,725.0,M,3,12 Storeez Women Clothing Standard,119351,249,,83844203,SS24,2021260779206,119351,2111935168005
Table1275,1274,21262154,12 STOREEZ,N/A,N/A,drop-shoulder crew-neck T-shirt,605.0,605.0,M,3,12 Storeez Women Clothing Standard,121490,249,,83844203,SS24,2021262154209,121490,2112149068006
Table1276,1275,21262152,12 STOREEZ,N/A,N/A,quilted padded jacket,1429.0,1429.0,M,3,12 Storeez Women Clothing Standard,121337,249,,83844203,SS24,2021262152205,121337,2112133768004
Table1277,1276,21262156,12 STOREEZ,N/A,N/A,striped cropped Pima cotton T-shirt,385.0,385.0,XS,3,12 Storeez Women Clothing Standard,121328,249,,83844203,SS24,2021262156180,121328,2112132873006
Table1278,1277,21260774,12 STOREEZ,N/A,N/A,button-up V-neck cardigan,1099.0,1099.0,M,3,12 Storeez Women Clothing Standard,121489,249,,83844203,SS24,2021260774201,121489,2112148968000
Table1279,1278,21262150,12 STOREEZ,N/A,N/A,Mercerised cotton shirt,549.0,549.0,XS,3,12 Storeez Women Clothing Standard,121149,249,,83844203,SS24,2021262150188,121149,2112114973007
Table1280,1279,21262150,12 STOREEZ,N/A,N/A,Mercerised cotton shirt,549.0,549.0,XXS,3,12 Storeez Women Clothing Standard,121149,249,,83844203,SS24,2021262150171,121149,2112114975001
Table1281,1280,21261776,12 STOREEZ,N/A,N/A,merino ribbed tank top,439.0,439.0,M,3,12 Storeez Women Clothing Standard,121173,249,,83844203,SS24,2021261776204,121173,2112117368008
Table1282,1281,21262132,12 STOREEZ,N/A,N/A,high-neck padded gilet,1099.0,1099.0,S,3,12 Storeez Women Clothing Standard,121318,249,,83844203,SS24,2021262132191,121318,2112131871003
Table1283,1282,21262132,12 STOREEZ,N/A,N/A,high-neck padded gilet,1099.0,1099.0,L,3,12 Storeez Women Clothing Standard,121318,249,,83844203,SS24,2021262132214,121318,2112131867006
Table1284,1283,21454783,12 STOREEZ,N/A,N/A,grained-texture leather loafers,1055.0,1055.0,40,3,SHOES WOMEN'S IT,121975,249,,83844203,SS24,2021454783293,121975,4640153879816
Table1285,1284,21454783,12 STOREEZ,N/A,N/A,grained-texture leather loafers,1055.0,1055.0,37,3,SHOES WOMEN'S IT,121975,249,,83844203,SS24,2021454783231,121975,4640153879755
Table1286,1285,21454805,12 STOREEZ,N/A,N/A,pleated lyocell wide-leg trousers,725.0,725.0,XXS,3,12 Storeez Women Clothing Standard,121112,249,,83844203,SS24,2021454805179,121112,2112111275005
Table1287,1286,21453708,12 STOREEZ,N/A,N/A,satin-finish mulberry silk shirt,1055.0,1055.0,M,3,12 Storeez Women Clothing Standard,121244,249,,83844203,SS24,2021453708204,121244,2112124468005
Table1288,1287,21453708,12 STOREEZ,N/A,N/A,satin-finish mulberry silk shirt,1055.0,1055.0,L,3,12 Storeez Women Clothing Standard,121244,249,,83844203,SS24,2021453708211,121244,2112124467008
Table1289,1288,21455134,12 STOREEZ,N/A,N/A,wool-blend belted coat,3575.0,3575.0,M,3,12 Storeez Women Clothing Standard,121814,249,,83844203,SS24,2021455134209,121814,2112181468000
Table1290,1289,21455142,12 STOREEZ,N/A,N/A,wide-leg cotton trousers,495.0,495.0,M,3,12 Storeez Women Clothing Standard,121147,249,,83844203,SS24,2021455142204,121147,2112114768009
Table1291,1290,21454809,12 STOREEZ,N/A,N/A,belted merino-wool midi coat,1979.0,1979.0,XS,3,12 Storeez Women Clothing Standard,121948,249,,83844203,SS24,2021454809184,121948,2112194873006
Table1292,1291,21454783,12 STOREEZ,N/A,N/A,grained-texture leather loafers,1055.0,1055.0,38,3,SHOES WOMEN'S IT,121975,249,,83844203,SS24,2021454783255,121975,4640153879779
Table1293,1292,21454781,12 STOREEZ,N/A,N/A,grained-leather low-top sneakers,945.0,945.0,36,3,SHOES WOMEN'S IT,121938,249,,83844203,SS24,2021454781213,121938,2112193801000
Table1294,1293,21453697,12 STOREEZ,N/A,N/A,wool-blend jacket,1979.0,1979.0,S,3,12 Storeez Women Clothing Standard,121817,249,,83844203,SS24,2021453697195,121817,2112181771001
Table1295,1294,21454785,12 STOREEZ,N/A,N/A,striped cotton T-shirt,439.0,439.0,XL,3,12 Storeez Women Clothing Standard,121856,249,,83844203,SS24,2021454785228,121856,2112185602004
Table1296,1295,21455154,12 STOREEZ,N/A,N/A,long-sleeve cotton-blend jacket,1979.0,1979.0,S,3,12 Storeez Women Clothing Standard,119417,249,,83844203,SS24,2021455154191,119417,2111941771008
Table1297,1296,21454794,12 STOREEZ,N/A,N/A,belted single-breasted trench coat,1429.0,1429.0,XS,3,12 Storeez Women Clothing Standard,119514,249,,83844203,SS24,2021454794183,119514,2111951473008
Table1298,1297,21454794,12 STOREEZ,N/A,N/A,belted single-breasted trench coat,1429.0,1429.0,XL,3,12 Storeez Women Clothing Standard,119514,249,,83844203,SS24,2021454794220,119514,2111951402008
Table1299,1298,21454790,12 STOREEZ,N/A,N/A,straight-leg mulberry silk trousers,1099.0,1099.0,XS,3,12 Storeez Women Clothing Standard,121243,249,,83844203,SS24,2021454790185,121243,2112124373002
Table1300,1299,21454790,12 STOREEZ,N/A,N/A,straight-leg mulberry silk trousers,1099.0,1099.0,M,3,12 Storeez Women Clothing Standard,121243,249,,83844203,SS24,2021454790208,121243,2112124368008
Table1301,1300,21455140,12 STOREEZ,N/A,N/A,lace-up leather sneakers,945.0,945.0,36,3,SHOES WOMEN'S IT,122810,249,,83844203,SS24,2021455140217,122810,4640153880058
Table1302,1301,21454816,12 STOREEZ,N/A,N/A,side-slit mulberry-silk miniskirt,725.0,725.0,XXS,3,12 Storeez Women Clothing Standard,120687,249,,83844203,SS24,2021454816175,120687,2112068775009
Table1303,1302,21454816,12 STOREEZ,N/A,N/A,side-slit mulberry-silk miniskirt,725.0,725.0,L,3,12 Storeez Women Clothing Standard,120687,249,,83844203,SS24,2021454816212,120687,2112068767004
Table1304,1303,21454793,12 STOREEZ,N/A,N/A,long-sleeve cotton shirt,549.0,549.0,M,3,12 Storeez Women Clothing Standard,118745,249,,83844203,SS24,2021454793209,118745,2111874568003
Table1305,1304,21453715,12 STOREEZ,N/A,N/A,wool-cashmere cardigan,999.0,999.0,M,3,12 Storeez Women Clothing Standard,122219,249,,83844203,SS24,2021453715202,122219,2112221968002
Table1306,1305,21454802,12 STOREEZ,N/A,N/A,drop-shoulder cotton T-shirt,329.0,329.0,XS,3,12 Storeez Women Clothing Standard,121849,249,,83844203,SS24,2021454802185,121849,2112184973006
Table1307,1306,21455131,12 STOREEZ,N/A,N/A,mercerised-effect cotton shirt,549.0,549.0,M,3,12 Storeez Women Clothing Standard,121150,249,,83844203,SS24,2021455131208,121150,2112115068009
Table1308,1307,21455131,12 STOREEZ,N/A,N/A,mercerised-effect cotton shirt,549.0,549.0,XL,3,12 Storeez Women Clothing Standard,121150,249,,83844203,SS24,2021455131222,121150,2112115002003
Table1309,1308,21454787,12 STOREEZ,N/A,N/A,notched-collar lyocell shirt,725.0,725.0,S,3,12 Storeez Women Clothing Standard,121115,249,,83844203,SS24,2021454787192,121115,2112111571008
Table1310,1309,21454782,12 STOREEZ,N/A,N/A,sleeveless hemp mini dress,1319.0,1319.0,S,3,12 Storeez Women Clothing Standard,120619,249,,83844203,SS24,2021454782197,120619,2112061971002
Table1311,1310,21454786,12 STOREEZ,N/A,N/A,wool belted coat,1979.0,1979.0,L,3,12 Storeez Women Clothing Standard,121947,249,,83844203,SS24,2021454786218,121947,2112194767008
Table1312,1311,21942644,12 STOREEZ,N/A,N/A,round-toe leather sneakers,1055.0,1055.0,38,3,SHOES WOMEN'S IT,122275,249,,83844203,SS24,2021942644259,122275,4640153880607
Table1313,1312,21941863,12 STOREEZ,N/A,N/A,keyhole-detail mulberry silk tank top,725.0,725.0,XS,3,12 Storeez Women Clothing Standard,121647,249,,83844203,SS24,2021941863187,121647,2112164773008
Table1314,1313,21941863,12 STOREEZ,N/A,N/A,keyhole-detail mulberry silk tank top,725.0,725.0,M,3,12 Storeez Women Clothing Standard,121647,249,,83844203,SS24,2021941863200,121647,2112164768004
Table1315,1314,21941856,12 STOREEZ,N/A,N/A,panelled 80mm ankle boots,1429.0,1429.0,39,3,SHOES WOMEN'S IT,121962,249,,83844203,SS24,2021941856271,121962,4620209500239
Table1316,1315,21943134,12 STOREEZ,N/A,N/A,striped long-sleeve T-shirt,549.0,549.0,XL,3,12 Storeez Women Clothing Standard,121853,249,,83844203,SS24,2021943134223,121853,2112185302003
Table1317,1316,21942647,12 STOREEZ,N/A,N/A,panelled lace-up sneakers,1055.0,1055.0,39,3,SHOES WOMEN'S IT,122806,249,,83844203,SS24,2021942647274,122806,4640153880652
Table1318,1317,21943117,12 STOREEZ,N/A,N/A,straight-leg silk trousers,1429.0,1429.0,S,3,12 Storeez Women Clothing Standard,122805,249,,83844203,SS24,2021943117196,122805,2112280571007
Table1319,1318,21943117,12 STOREEZ,N/A,N/A,straight-leg silk trousers,1429.0,1429.0,M,3,12 Storeez Women Clothing Standard,122805,249,,83844203,SS24,2021943117202,122805,2112280568007
Table1320,1319,21942639,12 STOREEZ,N/A,N/A,long-sleeve cotton shirt,549.0,549.0,XS,3,12 Storeez Women Clothing Standard,118744,249,,83844203,SS24,2021942639187,118744,2111874473000
Table1321,1320,21942634,12 STOREEZ,N/A,N/A,square-toe 80mm leather boots,1429.0,1429.0,39,3,SHOES WOMEN'S IT,120994,249,,83844203,SS24,2021942634274,120994,4640153866977
Table1322,1321,21943148,12 STOREEZ,N/A,N/A,collared long-sleeve blouse,725.0,725.0,XS,3,12 Storeez Women Clothing Standard,121559,249,,83844203,SS24,2021943148183,121559,2112155973004
Table1323,1322,21943140,12 STOREEZ,N/A,N/A,wide-leg silk trousers,1429.0,1429.0,XS,3,12 Storeez Women Clothing Standard,121556,249,,83844203,SS24,2021943140187,121556,2112155673003
Table1324,1323,21942648,12 STOREEZ,N/A,N/A,Linen jumpsuit,835.0,835.0,XXS,3,12 Storeez Women Clothing Standard,114192,249,,83844203,SS24,2021942648172,114192,2111419250004
Table1325,1324,21942635,12 STOREEZ,N/A,N/A,shearling-lined 70mm mules,1055.0,1055.0,36,3,SHOES WOMEN'S IT,122003,249,,83844203,SS24,2021942635219,122003,4620209500031
Table1326,1325,21943154,12 STOREEZ,N/A,N/A,rear-slit jersey maxi skirt,605.0,605.0,L,3,12 Storeez Women Clothing Standard,120353,249,,83844203,SS24,2021943154214,120353,2112035367008
Table1327,1326,21941853,12 STOREEZ,N/A,N/A,A-line rear-slit maxi skirt,605.0,605.0,XS,3,12 Storeez Women Clothing Standard,120354,249,,83844203,SS24,2021941853188,120354,2112035473006
Table1328,1327,21943121,12 STOREEZ,N/A,N/A,tonal-stitching panelled suede loafers,945.0,945.0,38,3,SHOES WOMEN'S IT,119580,249,,83844203,SS24,2021943121254,119580,4640153864089
Table1329,1328,21943137,12 STOREEZ,N/A,N/A,one-shoulder lyocell long dress,605.0,605.0,XS,3,12 Storeez Women Clothing Standard,121288,249,,83844203,SS24,2021943137187,121288,2112128873003
Table1330,1329,21943137,12 STOREEZ,N/A,N/A,one-shoulder lyocell long dress,605.0,605.0,S,3,12 Storeez Women Clothing Standard,121288,249,,83844203,SS24,2021943137194,121288,2112128871009
Table1331,1330,21943149,12 STOREEZ,N/A,N/A,long-sleeve silk shirt,1429.0,1429.0,M,3,12 Storeez Women Clothing Standard,121554,249,,83844203,SS24,2021943149203,121554,2112155468005
Table1332,1331,21943149,12 STOREEZ,N/A,N/A,long-sleeve silk shirt,1429.0,1429.0,L,3,12 Storeez Women Clothing Standard,121554,249,,83844203,SS24,2021943149210,121554,2112155467008
Table1333,1332,21943184,12 STOREEZ,N/A,N/A,Patch pocket shirt,605.0,605.0,OS,3,12 Storeez One Size,120724,249,,83844203,SS24,2021943184174,120724,2112072499007
Table1334,1333,21941852,12 STOREEZ,N/A,N/A,round-neck silk blouse,725.0,725.0,L,3,12 Storeez Women Clothing Standard,122809,249,,83844203,SS24,2021941852211,122809,2112280967008
Table1335,1334,21943131,12 STOREEZ,N/A,N/A,silk slip skirt,1319.0,1319.0,XS,3,12 Storeez Women Clothing Standard,121648,249,,83844203,SS24,2021943131185,121648,2112164873005
Table1336,1335,21943131,12 STOREEZ,N/A,N/A,silk slip skirt,1319.0,1319.0,S,3,12 Storeez Women Clothing Standard,121648,249,,83844203,SS24,2021943131192,121648,2112164871001
Table1337,1336,21943131,12 STOREEZ,N/A,N/A,silk slip skirt,1319.0,1319.0,L,3,12 Storeez Women Clothing Standard,121648,249,,83844203,SS24,2021943131215,121648,2112164867004
Table1338,1337,21943159,12 STOREEZ,N/A,N/A,draped round-neck top,549.0,549.0,XS,3,12 Storeez Women Clothing Standard,120355,249,,83844203,SS24,2021943159189,120355,2112035573003
Table1339,1338,21942648,12 STOREEZ,N/A,N/A,Linen jumpsuit,835.0,835.0,S,3,12 Storeez Women Clothing Standard,114192,249,,83844203,SS24,2021942648196,114192,2111419265008
Table1340,1339,21943140,12 STOREEZ,N/A,N/A,wide-leg silk trousers,1429.0,1429.0,S,3,12 Storeez Women Clothing Standard,121556,249,,83844203,SS24,2021943140194,121556,2112155671009
Table1341,1340,21994443,12 STOREEZ,N/A,N/A,logo-embroidered cotton track pants,659.0,659.0,XS,3,12 Storeez Women Clothing Standard,121782,249,,83844203,SS24,2021994443183,121782,2112178273006
Table1342,1341,21994461,12 STOREEZ,N/A,N/A,notched-lapels button-up blazer,1539.0,1539.0,M,3,12 Storeez Women Clothing Standard,118993,249,,83844203,SS24,2021994461200,118993,2111899368008
Table1343,1342,21996083,12 STOREEZ,N/A,N/A,button-down cashmere top,1539.0,1539.0,S,3,12 Storeez Women Clothing Standard,122339,249,,83844203,SS24,2021996083196,122339,2112233971007
Table1344,1343,21996083,12 STOREEZ,N/A,N/A,button-down cashmere top,1539.0,1539.0,M,3,12 Storeez Women Clothing Standard,122339,249,,83844203,SS24,2021996083202,122339,2112233968007
Table1345,1344,21995400,12 STOREEZ,N/A,N/A,button-down cashmere top,1539.0,1539.0,XS,3,12 Storeez Women Clothing Standard,122340,249,,83844203,SS24,2021995400185,122340,2112234073007
Table1346,1345,21995400,12 STOREEZ,N/A,N/A,button-down cashmere top,1539.0,1539.0,S,3,12 Storeez Women Clothing Standard,122340,249,,83844203,SS24,2021995400192,122340,2112234071003
Table1347,1346,21995390,12 STOREEZ,N/A,N/A,vertical-seamed mulberry silk blouse,725.0,725.0,L,3,12 Storeez Women Clothing Standard,121617,249,,83844203,SS24,2021995390219,121617,2112161767000
Table1348,1347,21995390,12 STOREEZ,N/A,N/A,vertical-seamed mulberry silk blouse,725.0,725.0,S,3,12 Storeez Women Clothing Standard,121617,249,,83844203,SS24,2021995390196,121617,2112161771007
Table1349,1348,21995390,12 STOREEZ,N/A,N/A,vertical-seamed mulberry silk blouse,725.0,725.0,M,3,12 Storeez Women Clothing Standard,121617,249,,83844203,SS24,2021995390202,121617,2112161768007
Table1350,1349,21994453,12 STOREEZ,N/A,N/A,panelled leather low-top sneakers,1055.0,1055.0,36,3,SHOES WOMEN'S IT,122404,249,,83844203,SS24,2021994453212,122404,4640153880515
Table1351,1350,21995415,12 STOREEZ,N/A,N/A,front-slit straight midi skirt,1099.0,1099.0,XS,3,12 Storeez Women Clothing Standard,121622,249,,83844203,SS24,2021995415189,121622,2112162273005
Table1352,1351,21995415,12 STOREEZ,N/A,N/A,front-slit straight midi skirt,1099.0,1099.0,S,3,12 Storeez Women Clothing Standard,121622,249,,83844203,SS24,2021995415196,121622,2112162271001
Table1353,1352,21994448,12 STOREEZ,N/A,N/A,wide-leg cotton track pants,659.0,659.0,M,3,12 Storeez Women Clothing Standard,121781,249,,83844203,SS24,2021994448201,121781,2112178168005
Table1354,1353,22005248,12 STOREEZ,N/A,N/A,Wool-cashmere coat,1979.0,1979.0,XS,3,12 Storeez Women Clothing Standard,121793,249,,83844203,SS24,2022005248186,121793,2112179373002
Table1355,1354,22005248,12 STOREEZ,N/A,N/A,Wool-cashmere coat,1979.0,1979.0,M,3,12 Storeez Women Clothing Standard,121793,249,,83844203,SS24,2022005248209,121793,2112179368008
Table1356,1355,22004558,12 STOREEZ,N/A,N/A,mid-rise straight-leg jeans,945.0,945.0,28/32,3,12 Storeez Women Jeans Width/Length (in),122721,249,,83844203,SS24,2022004558262,122721,2112272119002
Table1357,1356,22005239,12 STOREEZ,N/A,N/A,pebbled leather belt,329.0,329.0,85,3,BELTS WOMEN'S CM,122880,249,,83844203,SS24,2022005239221,122880,2112288006006
Table1358,1357,22005244,12 STOREEZ,N/A,N/A,front-slit tailored midi skirt,1429.0,1429.0,M,3,12 Storeez Women Clothing Standard,122594,249,,83844203,SS24,2022005244201,122594,2112259468000
Table1359,1358,22004555,12 STOREEZ,N/A,N/A,drawstring-waist high-neck gilet,1319.0,1319.0,S,3,12 Storeez Women Clothing Standard,119411,249,,83844203,SS24,2022004555193,119411,2111941171006
Table1360,1359,22004555,12 STOREEZ,N/A,N/A,drawstring-waist high-neck gilet,1319.0,1319.0,XS,3,12 Storeez Women Clothing Standard,119411,249,,83844203,SS24,2022004555186,119411,2111941173000
Table1361,1360,22004554,12 STOREEZ,N/A,N/A,peak-lapels single-breasted coat,1649.0,1649.0,XS,3,12 Storeez Women Clothing Standard,121795,249,,83844203,SS24,2022004554189,121795,2112179573006
Table1362,1361,22004564,12 STOREEZ,N/A,N/A,mid-rise straight-leg trousers,1539.0,1539.0,XS,3,12 Storeez Women Clothing Standard,122591,249,,83844203,SS24,2022004564188,122591,2112259173003
Table1363,1362,22213156,12 STOREEZ,N/A,N/A,Manteco wool blazer,1869.0,1869.0,XS,3,12 Storeez Women Clothing Standard,118997,249,,83844203,SS24,2022213156181,118997,2111899773000
Table1364,1363,22213158,12 STOREEZ,N/A,N/A,leather cosmetic bag,1055.0,1055.0,OS,3,ONE_SIZE,124905,249,,83844203,SS24,2022213158178,124905,2112490500019
Table1365,1364,22213162,12 STOREEZ,N/A,N/A,Linen jumpsuit,835.0,835.0,M,3,12 Storeez Women Clothing Standard,114191,249,,83844203,SS24,2022213162205,114191,2111419180004
Table1366,1365,22212282,12 STOREEZ,N/A,N/A,Zip cotton jacket,1099.0,1099.0,XS,3,12 Storeez Women Clothing Standard,119468,249,,83844203,SS24,2022212282188,119468,2111946873004
Table1367,1366,22212282,12 STOREEZ,N/A,N/A,Zip cotton jacket,1099.0,1099.0,M,3,12 Storeez Women Clothing Standard,119468,249,,83844203,SS24,2022212282201,119468,2111946868000
Table1368,1367,22212286,12 STOREEZ,N/A,N/A,Mulberry silk top,835.0,835.0,M,3,12 Storeez Women Clothing Standard,121110,249,,83844203,SS24,2022212286209,121110,2112111068003
Table1369,1368,22212330,12 STOREEZ,N/A,N/A,jacquard single-breasted coat,2749.0,2749.0,S,3,12 Storeez Women Clothing Standard,122990,249,,83844203,SS24,2022212330193,122990,2112299071000
Table1370,1369,22213205,12 STOREEZ,N/A,N/A,funnel-neck poplin shirt,835.0,835.0,XS,3,12 Storeez Women Clothing Standard,122958,249,,83844203,SS24,2022213205186,122958,2112295873004
Table1371,1370,22213205,12 STOREEZ,N/A,N/A,funnel-neck poplin shirt,835.0,835.0,S,3,12 Storeez Women Clothing Standard,122958,249,,83844203,SS24,2022213205193,122958,2112295871000
Table1372,1371,22212316,12 STOREEZ,N/A,N/A,funnel-neck quilted down jacket ,2199.0,2199.0,S,3,12 Storeez Women Clothing Standard,122408,249,,83844203,SS24,2022212316197,122408,2112240871000
Table1373,1372,22213191,12 STOREEZ,N/A,N/A,tie silk tank top,835.0,835.0,XS,3,12 Storeez Women Clothing Standard,121137,249,,83844203,SS24,2022213191182,121137,2112113773004
Table1374,1373,22212334,12 STOREEZ,N/A,N/A,zip-up long-sleeve midi dress,1099.0,1099.0,XS,3,12 Storeez Women Clothing Standard,122555,249,,83844203,SS24,2022212334184,122555,2112255573005
Table1375,1374,22212333,12 STOREEZ,N/A,N/A,belted down puffer jacket,1979.0,1979.0,XS,3,12 Storeez Women Clothing Standard,122316,249,,83844203,SS24,2022212333187,122316,2112231673002
Table1376,1375,22212308,12 STOREEZ,N/A,N/A,drawstring down puffer jacket,2199.0,2199.0,XS,3,12 Storeez Women Clothing Standard,122409,249,,83844203,SS24,2022212308185,122409,2112240973001
Table1377,1376,22212308,12 STOREEZ,N/A,N/A,drawstring down puffer jacket,2199.0,2199.0,S,3,12 Storeez Women Clothing Standard,122409,249,,83844203,SS24,2022212308192,122409,2112240971007
Table1378,1377,22213192,12 STOREEZ,N/A,N/A,quilted down puffer jacket,2199.0,2199.0,M,3,12 Storeez Women Clothing Standard,122411,249,,83844203,SS24,2022213192202,122411,2112241168000
Table1379,1378,22213192,12 STOREEZ,N/A,N/A,quilted down puffer jacket,2199.0,2199.0,L,3,12 Storeez Women Clothing Standard,122411,249,,83844203,SS24,2022213192219,122411,2112241167003
Table1380,1379,22212322,12 STOREEZ,N/A,N/A,Wool-cashmere belted coat,3575.0,3575.0,M,3,12 Storeez Women Clothing Standard,118995,249,,83844203,SS24,2022212322204,118995,2111899568002
Table1381,1380,22451652,12 STOREEZ,N/A,N/A,detachable-collar denim jacket,1429.0,1429.0,S,3,12 Storeez Women Clothing Standard,121657,249,,83844203,SS24,2022451652193,121657,2112165771003
Table1382,1381,22451664,12 STOREEZ,N/A,N/A,silk-jersey wide-leg trousers,725.0,725.0,XS,3,12 Storeez Women Clothing Standard,121251,249,,83844203,SS24,2022451664189,121251,2112125173007
Table1383,1382,22451664,12 STOREEZ,N/A,N/A,silk-jersey wide-leg trousers,725.0,725.0,S,3,12 Storeez Women Clothing Standard,121251,249,,83844203,SS24,2022451664196,121251,2112125171003
Table1384,1383,22451656,12 STOREEZ,N/A,N/A,scoop-neck silk tank top,385.0,385.0,XS,3,12 Storeez Women Clothing Standard,121253,249,,83844203,SS24,2022451656184,121253,2112125373001
Table1385,1384,22451656,12 STOREEZ,N/A,N/A,scoop-neck silk tank top,385.0,385.0,M,3,12 Storeez Women Clothing Standard,121253,249,,83844203,SS24,2022451656207,121253,2112125368007
Table1386,1385,22451662,12 STOREEZ,N/A,N/A,round-neck sleeveless bodysuit,329.0,329.0,XXS,3,12 Storeez Women Clothing Standard,123117,249,,83844203,SS24,2022451662178,123117,2112311775008
Table1387,1386,22451662,12 STOREEZ,N/A,N/A,round-neck sleeveless bodysuit,329.0,329.0,XS,3,12 Storeez Women Clothing Standard,123117,249,,83844203,SS24,2022451662185,123117,2112311773004
Table1388,1387,22451642,12 STOREEZ,N/A,N/A,round-neck sleeveless bodysuit,329.0,329.0,M,3,12 Storeez Women Clothing Standard,124406,249,,83844203,SS24,2022451642200,124406,2112440600011
Table1389,1388,22541697,12 STOREEZ,N/A,N/A,70mm square-toe satin sandals,945.0,945.0,37,3,SHOES WOMEN'S IT,125819,249,,83844203,SS24,2022541697233,125819,4620209529971
Table1390,1389,22541697,12 STOREEZ,N/A,N/A,70mm square-toe satin sandals,945.0,945.0,38,3,SHOES WOMEN'S IT,125819,249,,83844203,SS24,2022541697257,125819,4620209529940
Table1391,1390,22541697,12 STOREEZ,N/A,N/A,70mm square-toe satin sandals,945.0,945.0,39,3,SHOES WOMEN'S IT,125819,249,,83844203,SS24,2022541697271,125819,4620209529988
Table1392,1391,22541699,12 STOREEZ,N/A,N/A,pointed-toe mesh mules,835.0,835.0,39,3,SHOES WOMEN'S IT,125097,249,,83844203,SS24,2022541699275,125097,4620209505968
Table1393,1392,22540830,12 STOREEZ,N/A,N/A,75mm square-toe velvet sandals,945.0,945.0,37,3,SHOES WOMEN'S IT,124892,249,,83844203,SS24,2022540830235,124892,4620209514182
Table1394,1393,22540828,12 STOREEZ,N/A,N/A,pointed-toe mesh pumps,945.0,945.0,37,3,SHOES WOMEN'S IT,123523,249,,83844203,SS24,2022540828232,123523,4620209505920
Table1395,1394,22540829,12 STOREEZ,N/A,N/A,70mm pointed-toe satin pumps,945.0,945.0,39,3,SHOES WOMEN'S IT,125818,249,,83844203,SS24,2022540829277,125818,4620209529148
Table1396,1395,22621249,12 STOREEZ,N/A,N/A,Mulberry silk camisole,439.0,439.0,XS,3,12 Storeez Women Clothing Standard,121103,249,,83844203,SS24,2022621249185,121103,2112110373009
Table1397,1396,22621249,12 STOREEZ,N/A,N/A,Mulberry silk camisole,439.0,439.0,S,3,12 Storeez Women Clothing Standard,121103,249,,83844203,SS24,2022621249192,121103,2112110371005
Table1398,1397,22621256,12 STOREEZ,N/A,N/A,Mulberry silk midi dress,1099.0,1099.0,L,3,12 Storeez Women Clothing Standard,121073,249,,83844203,SS24,2022621256213,121073,2112107367004
Table1399,1398,22619564,12 STOREEZ,N/A,N/A,Mulberry silk shirt,1055.0,1055.0,M,3,12 Storeez Women Clothing Standard,121094,249,,83844203,SS24,2022619564207,121094,2112109468006
Table1400,1399,22621262,12 STOREEZ,N/A,N/A,lace-up suede boots,1429.0,1429.0,36,3,SHOES WOMEN'S IT,123479,249,,83844203,SS24,2022621262214,123479,4620209502196
Table1401,1400,22621262,12 STOREEZ,N/A,N/A,lace-up suede boots,1429.0,1429.0,38,3,SHOES WOMEN'S IT,123479,249,,83844203,SS24,2022621262252,123479,4620209502226
Table1402,1401,22621241,12 STOREEZ,N/A,N/A,Mulberry silk tank top,549.0,549.0,XS,3,12 Storeez Women Clothing Standard,120677,249,,83844203,SS24,2022621241189,120677,2112067773006
Table1403,1402,22621260,12 STOREEZ,N/A,N/A,Mulberry silk shirt,1055.0,1055.0,M,3,12 Storeez Women Clothing Standard,121093,249,,83844203,SS24,2022621260203,121093,2112109368009
Table1404,1403,22619569,12 STOREEZ,N/A,N/A,Draped wool-lyocell top,999.0,999.0,M,3,12 Storeez Women Clothing Standard,121143,249,,83844203,SS24,2022619569202,121143,2112114368001
