item_id,brand,department,group_stocks,name_stocks,full_price,discount_price,"""size""",quantity,size_range_type,"""style""",gender_id,gender,season_id,season,barcode,sku,store_barcode
21454802,12 STOREEZ,,,drop-shoulder cotton T-shirt,329.0,329.0,XXS,1,12 Storeez Women Clothing Standard,121849,249,,83844203,SS24,2021454802178,121849,2112184975000.0
21454802,12 STOREEZ,,,drop-shoulder cotton T-shirt,329.0,329.0,S,1,12 Storeez Women Clothing Standard,121849,249,,83844203,SS24,2021454802192,121849,2112184971002.0
21453688,12 STOREEZ,,,V-neck mulberry silk top,495.0,495.0,L,1,12 Storeez Women Clothing Standard,116581,249,,83844203,SS24,2021453688216,116581,2111658190000.0
21455131,12 STOREEZ,,,mercerised-effect cotton shirt,549.0,549.0,L,1,12 Storeez Women Clothing Standard,121150,249,,83844203,SS24,2021455131215,121150,2112115067002.0
21453714,12 STOREEZ,,,rollneck merino jumper,605.0,605.0,XL,1,12 Storeez Women Clothing Standard,121712,249,,83844203,SS24,2021453714229,121712,2112171202003.0
21454780,12 STOREEZ,,,wool-blend belted coat,3575.0,3575.0,S,1,12 Storeez Women Clothing Standard,121815,249,,83844203,SS24,2021454780193,121815,2112181571007.0
21453698,12 STOREEZ,,,belted double-breasted maxi coat,3575.0,3575.0,M,1,12 Storeez Women Clothing Standard,121819,249,,83844203,SS24,2021453698208,121819,2112181968005.0
21453698,12 STOREEZ,,,belted double-breasted maxi coat,3575.0,3575.0,L,1,12 Storeez Women Clothing Standard,121819,249,,83844203,SS24,2021453698215,121819,2112181967008.0
21453698,12 STOREEZ,,,belted double-breasted maxi coat,3575.0,3575.0,XL,1,12 Storeez Women Clothing Standard,121819,249,,83844203,SS24,2021453698222,121819,2112181902009.0
21453691,12 STOREEZ,,,single-breasted long coat,3299.0,3299.0,XS,1,12 Storeez Women Clothing Standard,121794,249,,83844203,SS24,2021453691186,121794,2112179473009.0
21453691,12 STOREEZ,,,single-breasted long coat,3299.0,3299.0,XL,1,12 Storeez Women Clothing Standard,121794,249,,83844203,SS24,2021453691223,121794,2112179402009.0
21453741,12 STOREEZ,,,drop-shoulder cotton T-shirt,255.0,255.0,L,1,12 Storeez Women Clothing Standard,121480,249,,83844203,SS24,2021453741218,121480,2112148067000.0
21454859,12 STOREEZ,,,logo-patch straight-leg jeans,1055.0,1055.0,29/32,1,12 Storeez Women Jeans Width/Length (in),121630,249,,83844203,SS24,2021454859288,121630,2112163023005.0
21453745,12 STOREEZ,,,drop-shoulder cotton T-shirt,255.0,255.0,XS,1,12 Storeez Women Clothing Standard,121473,249,,83844203,SS24,2021453745186,121473,2112147373003.0
21453743,12 STOREEZ,,,mélange-effect cotton T-shirt,255.0,255.0,XS,1,12 Storeez Women Clothing Standard,121481,249,,83844203,SS24,2021453743182,121481,2112148173008.0
21454781,12 STOREEZ,,,grained-leather low-top sneakers,945.0,945.0,39,1,SHOES WOMEN'S IT,121938,249,,83844203,SS24,2021454781275,121938,2112193804001.0
21453741,12 STOREEZ,,,drop-shoulder cotton T-shirt,255.0,255.0,XL,1,12 Storeez Women Clothing Standard,121480,249,,83844203,SS24,2021453741225,121480,2112148002001.0
21454772,12 STOREEZ,,,crew-neck cotton T-shirt,329.0,329.0,XS,1,12 Storeez Women Clothing Standard,121848,249,,83844203,SS24,2021454772181,121848,2112184873009.0
21453689,12 STOREEZ,,,belted sleeveless coat,1429.0,1429.0,L,1,12 Storeez Women Clothing Standard,121805,249,,83844203,SS24,2021453689213,121805,2112180567001.0
21941852,12 STOREEZ,,,round-neck silk blouse,725.0,725.0,XL,1,12 Storeez Women Clothing Standard,122809,249,,83844203,SS24,2021941852228,122809,2112280902009.0
21942644,12 STOREEZ,,,round-toe leather sneakers,1055.0,1055.0,39,1,SHOES WOMEN'S IT,122275,249,,83844203,SS24,2021942644273,122275,2112227500015.0
21942644,12 STOREEZ,,,round-toe leather sneakers,1055.0,1055.0,40,1,SHOES WOMEN'S IT,122275,249,,83844203,SS24,2021942644297,122275,4640153880683.0
21942638,12 STOREEZ,,,high-waisted silk dress,1319.0,1319.0,XS,1,12 Storeez Women Clothing Standard,121649,249,,83844203,SS24,2021942638180,121649,2112164973002.0
21941863,12 STOREEZ,,,keyhole-detail mulberry silk tank top,725.0,725.0,L,1,12 Storeez Women Clothing Standard,121647,249,,83844203,SS24,2021941863217,121647,2112164767007.0
21941863,12 STOREEZ,,,keyhole-detail mulberry silk tank top,725.0,725.0,XL,1,12 Storeez Women Clothing Standard,121647,249,,83844203,SS24,2021941863224,121647,2112164702008.0
21942632,12 STOREEZ,,,round-neck jersey maxi dress,889.0,889.0,XXS,1,12 Storeez Women Clothing Standard,121425,249,,83844203,SS24,2021942632171,121425,2112142575006.0
21941856,12 STOREEZ,,,panelled 80mm ankle boots,1429.0,1429.0,35,1,SHOES WOMEN'S IT,121962,249,,83844203,SS24,2021941856196,121962,4620209500154.0
21942647,12 STOREEZ,,,panelled lace-up sneakers,1055.0,1055.0,40,1,SHOES WOMEN'S IT,122806,249,,83844203,SS24,2021942647298,122806,4640153880690.0
21943130,12 STOREEZ,,,40mm square-toe leather ankle boots,1429.0,1429.0,38,1,SHOES WOMEN'S IT,121878,249,,83844203,SS24,2021943130256,121878,4620209501748.0
21943130,12 STOREEZ,,,40mm square-toe leather ankle boots,1429.0,1429.0,40,1,SHOES WOMEN'S IT,121878,249,,83844203,SS24,2021943130294,121878,4620209501786.0
21943130,12 STOREEZ,,,40mm square-toe leather ankle boots,1429.0,1429.0,39,1,SHOES WOMEN'S IT,121878,249,,83844203,SS24,2021943130270,121878,4620209501762.0
21941861,12 STOREEZ,,,semi-sheer ruched blouse,725.0,725.0,XXS,1,12 Storeez Women Clothing Standard,121560,249,,83844203,SS24,2021941861176,121560,2112156075004.0
21941848,12 STOREEZ,,,drop-shoulder mulberry silk shirt,1429.0,1429.0,XL,1,12 Storeez Women Clothing Standard,122804,249,,83844203,SS24,2021941848221,122804,2112280402004.0
21943159,12 STOREEZ,,,draped round-neck top,549.0,549.0,XXS,1,12 Storeez Women Clothing Standard,120355,249,,83844203,SS24,2021943159172,120355,2112035575007.0
21943159,12 STOREEZ,,,draped round-neck top,549.0,549.0,L,1,12 Storeez Women Clothing Standard,120355,249,,83844203,SS24,2021943159219,120355,2112035567002.0
21943159,12 STOREEZ,,,draped round-neck top,549.0,549.0,S,1,12 Storeez Women Clothing Standard,120355,249,,83844203,SS24,2021943159196,120355,2112035571009.0
21942634,12 STOREEZ,,,square-toe 80mm leather boots,1429.0,1429.0,40,1,SHOES WOMEN'S IT,120994,249,,83844203,SS24,2021942634298,120994,4640153867004.0
21942634,12 STOREEZ,,,square-toe 80mm leather boots,1429.0,1429.0,36,1,SHOES WOMEN'S IT,120994,249,,83844203,SS24,2021942634212,120994,4640153866885.0
21943148,12 STOREEZ,,,collared long-sleeve blouse,725.0,725.0,XXS,1,12 Storeez Women Clothing Standard,121559,249,,83844203,SS24,2021943148176,121559,2112155975008.0
21943148,12 STOREEZ,,,collared long-sleeve blouse,725.0,725.0,M,1,12 Storeez Women Clothing Standard,121559,249,,83844203,SS24,2021943148206,121559,2112155968000.0
21943148,12 STOREEZ,,,collared long-sleeve blouse,725.0,725.0,L,1,12 Storeez Women Clothing Standard,121559,249,,83844203,SS24,2021943148213,121559,2112155967003.0
21943135,12 STOREEZ,,,70mm shearling-lined mules,1055.0,1055.0,38,1,SHOES WOMEN'S IT,122004,249,,83844203,SS24,2021943135251,122004,4620209500086.0
21943135,12 STOREEZ,,,70mm shearling-lined mules,1055.0,1055.0,35,1,SHOES WOMEN'S IT,122004,249,,83844203,SS24,2021943135190,122004,4620209500024.0
21943135,12 STOREEZ,,,70mm shearling-lined mules,1055.0,1055.0,40,1,SHOES WOMEN'S IT,122004,249,,83844203,SS24,2021943135299,122004,4620209500123.0
21943125,12 STOREEZ,,,striped cotton T-shirt,549.0,549.0,XS,1,12 Storeez Women Clothing Standard,121852,249,,83844203,SS24,2021943125184,121852,2112185273006.0
21943125,12 STOREEZ,,,striped cotton T-shirt,549.0,549.0,M,1,12 Storeez Women Clothing Standard,121852,249,,83844203,SS24,2021943125207,121852,2112185268002.0
21943125,12 STOREEZ,,,striped cotton T-shirt,549.0,549.0,S,1,12 Storeez Women Clothing Standard,121852,249,,83844203,SS24,2021943125191,121852,2112185271002.0
21941853,12 STOREEZ,,,A-line rear-slit maxi skirt,605.0,605.0,XXS,1,12 Storeez Women Clothing Standard,120354,249,,83844203,SS24,2021941853171,120354,2112035475000.0
21941853,12 STOREEZ,,,A-line rear-slit maxi skirt,605.0,605.0,S,1,12 Storeez Women Clothing Standard,120354,249,,83844203,SS24,2021941853195,120354,2112035471002.0
21941853,12 STOREEZ,,,A-line rear-slit maxi skirt,605.0,605.0,L,1,12 Storeez Women Clothing Standard,120354,249,,83844203,SS24,2021941853218,120354,2112035467005.0
21943137,12 STOREEZ,,,one-shoulder lyocell long dress,605.0,605.0,XXS,1,12 Storeez Women Clothing Standard,121288,249,,83844203,SS24,2021943137170,121288,2112128875007.0
21943137,12 STOREEZ,,,one-shoulder lyocell long dress,605.0,605.0,L,1,12 Storeez Women Clothing Standard,121288,249,,83844203,SS24,2021943137217,121288,2112128867002.0
21943132,12 STOREEZ,,,80mm leather ankle boots,1429.0,1429.0,35,1,SHOES WOMEN'S IT,121963,249,,83844203,SS24,2021943132199,121963,4620209500161.0
21943132,12 STOREEZ,,,80mm leather ankle boots,1429.0,1429.0,41,1,SHOES WOMEN'S IT,121963,249,,83844203,SS24,2021943132311,121963,4620209500284.0
21943146,12 STOREEZ,,,belted-waist midi dress,1099.0,1099.0,XXS,1,12 Storeez Women Clothing Standard,121614,249,,83844203,SS24,2021943146172,121614,2112161475004.0
21943136,12 STOREEZ,,,crew-neck cashmere top,999.0,999.0,M,1,12 Storeez Women Clothing Standard,121737,249,,83844203,SS24,2021943136203,121737,2112173768002.0
21943156,12 STOREEZ,,,collared long-sleeve blouse,725.0,725.0,M,1,12 Storeez Women Clothing Standard,121561,249,,83844203,SS24,2021943156201,121561,2112156168003.0
21943129,12 STOREEZ,,,draped sleeveless top,549.0,549.0,S,1,12 Storeez Women Clothing Standard,120356,249,,83844203,SS24,2021943129199,120356,2112035671006.0
21943142,12 STOREEZ,,,two-tone 80mm ankle boots,1429.0,1429.0,37,1,SHOES WOMEN'S IT,119284,249,,83844203,SS24,2021943142235,119284,4640153866908.0
21942643,12 STOREEZ,,,crew-neck cashmere jumper,1429.0,1429.0,XS,1,12 Storeez Women Clothing Standard,121699,249,,83844203,SS24,2021942643184,121699,2112169973007.0
21942637,12 STOREEZ,,,sleeveless maxi dress,889.0,889.0,XXS,1,12 Storeez Women Clothing Standard,120363,249,,83844203,SS24,2021942637176,120363,2112036375002.0
21943112,12 STOREEZ,,,graphic-print cotton midi dress,835.0,835.0,M,1,12 Storeez Women Clothing Standard,120705,249,,83844203,SS24,2021943112207,120705,2112070568002.0
21943112,12 STOREEZ,,,graphic-print cotton midi dress,835.0,835.0,XL,1,12 Storeez Women Clothing Standard,120705,249,,83844203,SS24,2021943112221,120705,2112070502006.0
21943131,12 STOREEZ,,,silk slip skirt,1319.0,1319.0,M,1,12 Storeez Women Clothing Standard,121648,249,,83844203,SS24,2021943131208,121648,2112164868001.0
21941856,12 STOREEZ,,,panelled 80mm ankle boots,1429.0,1429.0,36,1,SHOES WOMEN'S IT,121962,249,,83844203,SS24,2021941856219,121962,4620209500178.0
21943151,12 STOREEZ,,,straight-leg round-neck jumpsuit,889.0,889.0,M,1,12 Storeez Women Clothing Standard,121009,249,,83844203,SS24,2021943151206,121009,2112100968000.0
21994451,12 STOREEZ,,,634 boyfriend-cut jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),121640,249,,83844203,SS24,2021994451348,121640,2112164041008.0
21996086,12 STOREEZ,,,zip-up hooded parka coat,2199.0,2199.0,M,1,12 Storeez Women Clothing Standard,119415,249,,83844203,SS24,2021996086203,119415,2111941568004.0
21996086,12 STOREEZ,,,zip-up hooded parka coat,2199.0,2199.0,XS,1,12 Storeez Women Clothing Standard,119415,249,,83844203,SS24,2021996086180,119415,2111941573008.0
21996086,12 STOREEZ,,,zip-up hooded parka coat,2199.0,2199.0,XL,1,12 Storeez Women Clothing Standard,119415,249,,83844203,SS24,2021996086227,119415,2111941502008.0
21995394,12 STOREEZ,,,logo-embroidered drawstring cotton hoodie,659.0,659.0,XL,1,12 Storeez Women Clothing Standard,121610,249,,83844203,SS24,2021995394224,121610,2112161002002.0
21995403,12 STOREEZ,,,Henley long-sleeve top,385.0,385.0,S,1,12 Storeez Women Clothing Standard,122348,249,,83844203,SS24,2021995403193,122348,2112234871009.0
21995403,12 STOREEZ,,,Henley long-sleeve top,385.0,385.0,L,1,12 Storeez Women Clothing Standard,122348,249,,83844203,SS24,2021995403216,122348,2112234867002.0
21994443,12 STOREEZ,,,logo-embroidered cotton track pants,659.0,659.0,XL,1,12 Storeez Women Clothing Standard,121782,249,,83844203,SS24,2021994443220,121782,2112178202006.0
21995428,12 STOREEZ,,,321 mid-rise straight-leg jeans,725.0,725.0,27/32,1,12 Storeez Women Jeans Width/Length (in),122719,249,,83844203,SS24,2021995428240,122719,2112271915001.0
21994465,12 STOREEZ,,,belted cashmere coat,9899.0,9899.0,XS,1,12 Storeez Women Clothing Standard,118666,249,,83844203,SS24,2021994465185,118666,2111866673005.0
21994461,12 STOREEZ,,,notched-lapels button-up blazer,1539.0,1539.0,XL,1,12 Storeez Women Clothing Standard,118993,249,,83844203,SS24,2021994461224,118993,2111899302002.0
21995385,12 STOREEZ,,,zip-up hooded parka,2199.0,2199.0,XS,1,12 Storeez Women Clothing Standard,119416,249,,83844203,SS24,2021995385185,119416,2111941673005.0
21995385,12 STOREEZ,,,zip-up hooded parka,2199.0,2199.0,L,1,12 Storeez Women Clothing Standard,119416,249,,83844203,SS24,2021995385215,119416,2111941667004.0
21995385,12 STOREEZ,,,zip-up hooded parka,2199.0,2199.0,XL,1,12 Storeez Women Clothing Standard,119416,249,,83844203,SS24,2021995385222,119416,2111941602005.0
21995386,12 STOREEZ,,,long-sleeve cotton T-shirt,329.0,329.0,S,1,12 Storeez Women Clothing Standard,121779,249,,83844203,SS24,2021995386199,121779,2112177971002.0
21996083,12 STOREEZ,,,button-down cashmere top,1539.0,1539.0,L,1,12 Storeez Women Clothing Standard,122339,249,,83844203,SS24,2021996083219,122339,2112233967000.0
21995400,12 STOREEZ,,,button-down cashmere top,1539.0,1539.0,L,1,12 Storeez Women Clothing Standard,122340,249,,83844203,SS24,2021995400215,122340,2112234067006.0
21994454,12 STOREEZ,,,low-top leather sneakers,1055.0,1055.0,36,1,SHOES WOMEN'S IT,122403,249,,83844203,SS24,2021994454219,122403,4640153880546.0
21994454,12 STOREEZ,,,low-top leather sneakers,1055.0,1055.0,40,1,SHOES WOMEN'S IT,122403,249,,83844203,SS24,2021994454295,122403,4640153880706.0
21994454,12 STOREEZ,,,low-top leather sneakers,1055.0,1055.0,35,1,SHOES WOMEN'S IT,122403,249,,83844203,SS24,2021994454196,122403,4640153880508.0
21994454,12 STOREEZ,,,low-top leather sneakers,1055.0,1055.0,39,1,SHOES WOMEN'S IT,122403,249,,83844203,SS24,2021994454271,122403,4640153880669.0
21994460,12 STOREEZ,,,panelled lace-up leather ankle boots,1319.0,1319.0,35,1,SHOES WOMEN'S IT,122424,249,,83844203,SS24,2021994460197,122424,4620209501199.0
21994460,12 STOREEZ,,,panelled lace-up leather ankle boots,1319.0,1319.0,40,1,SHOES WOMEN'S IT,122424,249,,83844203,SS24,2021994460296,122424,4620209501342.0
21994460,12 STOREEZ,,,panelled lace-up leather ankle boots,1319.0,1319.0,41,1,SHOES WOMEN'S IT,122424,249,,83844203,SS24,2021994460319,122424,4620209501373.0
21995427,12 STOREEZ,,,drop-shoulder fine-knit T-shirt,725.0,725.0,XS,1,12 Storeez Women Clothing Standard,123728,249,,83844203,SS24,2021995427182,123728,2112372873002.0
21995390,12 STOREEZ,,,vertical-seamed mulberry silk blouse,725.0,725.0,XL,1,12 Storeez Women Clothing Standard,121617,249,,83844203,SS24,2021995390226,121617,2112161702001.0
21994463,12 STOREEZ,,,Trench coat,2475.0,2475.0,S,1,12 Storeez Women Clothing Standard,119413,249,,83844203,SS24,2021994463198,119413,2111941371000.0
21994463,12 STOREEZ,,,Trench coat,2475.0,2475.0,M,1,12 Storeez Women Clothing Standard,119413,249,,83844203,SS24,2021994463204,119413,2111941368000.0
21995426,12 STOREEZ,,,vertical-seamed brushed cotton T-shirt,255.0,255.0,S,1,12 Storeez Women Clothing Standard,123094,249,,83844203,SS24,2021995426192,123094,2112309471004.0
21995412,12 STOREEZ,,,V-neck ribbed-edge jumper,1099.0,1099.0,S,1,12 Storeez Women Clothing Standard,123733,249,,83844203,SS24,2021995412195,123733,2112373371002.0
21995412,12 STOREEZ,,,V-neck ribbed-edge jumper,1099.0,1099.0,L,1,12 Storeez Women Clothing Standard,123733,249,,83844203,SS24,2021995412218,123733,2112373367005.0
21994453,12 STOREEZ,,,panelled leather low-top sneakers,1055.0,1055.0,41,1,SHOES WOMEN'S IT,122404,249,,83844203,SS24,2021994453311,122404,4640153880713.0
21995415,12 STOREEZ,,,front-slit straight midi skirt,1099.0,1099.0,XXS,1,12 Storeez Women Clothing Standard,121622,249,,83844203,SS24,2021995415172,121622,2112162275009.0
21995397,12 STOREEZ,,,Henley button-up top,385.0,385.0,M,1,12 Storeez Women Clothing Standard,122347,249,,83844203,SS24,2021995397201,122347,2112234768002.0
21995410,12 STOREEZ,,,40mm suede knee-high boots,2199.0,2199.0,35,1,SHOES WOMEN'S IT,122234,249,,83844203,SS24,2021995410191,122234,4620209501823.0
21995398,12 STOREEZ,,,mid-rise midi skirt,1099.0,1099.0,XS,1,12 Storeez Women Clothing Standard,121624,249,,83844203,SS24,2021995398185,121624,2112162473009.0
21995398,12 STOREEZ,,,mid-rise midi skirt,1099.0,1099.0,L,1,12 Storeez Women Clothing Standard,121624,249,,83844203,SS24,2021995398215,121624,2112162467008.0
21994439,12 STOREEZ,,,Wool blend trousers,1539.0,1539.0,XS,1,12 Storeez Women Clothing Standard,121637,249,,83844203,SS24,2021994439186,121637,2112163773009.0
21995432,12 STOREEZ,,,drawstring Frech terry cotton hoodie,659.0,659.0,XXS,1,12 Storeez Women Clothing Standard,121609,249,,83844203,SS24,2021995432179,121609,2112160975000.0
21995432,12 STOREEZ,,,drawstring Frech terry cotton hoodie,659.0,659.0,S,1,12 Storeez Women Clothing Standard,121609,249,,83844203,SS24,2021995432193,121609,2112160971002.0
21994448,12 STOREEZ,,,wide-leg cotton track pants,659.0,659.0,S,1,12 Storeez Women Clothing Standard,121781,249,,83844203,SS24,2021994448195,121781,2112178171005.0
21994448,12 STOREEZ,,,wide-leg cotton track pants,659.0,659.0,L,1,12 Storeez Women Clothing Standard,121781,249,,83844203,SS24,2021994448218,121781,2112178167008.0
22005248,12 STOREEZ,,,Wool-cashmere coat,1979.0,1979.0,XL,1,12 Storeez Women Clothing Standard,121793,249,,83844203,SS24,2022005248223,121793,2112179302002.0
22005246,12 STOREEZ,,,Trench coat,2475.0,2475.0,M,1,12 Storeez Women Clothing Standard,122572,249,,83844203,SS24,2022005246205,122572,2112257268008.0
22005246,12 STOREEZ,,,Trench coat,2475.0,2475.0,L,1,12 Storeez Women Clothing Standard,122572,249,,83844203,SS24,2022005246212,122572,2112257267001.0
22004561,12 STOREEZ,,,smooth-grain leather belt,329.0,329.0,80,1,BELTS WOMEN'S CM,122889,249,,83844203,SS24,2022004561217,122889,2112288905002.0
22004564,12 STOREEZ,,,mid-rise straight-leg trousers,1539.0,1539.0,S,1,12 Storeez Women Clothing Standard,122591,249,,83844203,SS24,2022004564195,122591,2112259171009.0
22004564,12 STOREEZ,,,mid-rise straight-leg trousers,1539.0,1539.0,M,1,12 Storeez Women Clothing Standard,122591,249,,83844203,SS24,2022004564201,122591,2112259168009.0
22004550,12 STOREEZ,,,oversized cotton shirt dress,945.0,945.0,M,1,12 Storeez Women Clothing Standard,122562,249,,83844203,SS24,2022004550204,122562,2112256268009.0
22004558,12 STOREEZ,,,mid-rise straight-leg jeans,945.0,945.0,26/30,1,12 Storeez Women Jeans Width/Length (in),122721,249,,83844203,SS24,2022004558217,122721,2112272109003.0
22004558,12 STOREEZ,,,mid-rise straight-leg jeans,945.0,945.0,27/32,1,12 Storeez Women Jeans Width/Length (in),122721,249,,83844203,SS24,2022004558248,122721,2112272115004.0
22004553,12 STOREEZ,,,crocodile-embossed leather slingback pumps,1319.0,1319.0,37,1,SHOES WOMEN'S IT,124172,249,,83844203,SS24,2022004553236,124172,4620209502998.0
22004553,12 STOREEZ,,,crocodile-embossed leather slingback pumps,1319.0,1319.0,38,1,SHOES WOMEN'S IT,124172,249,,83844203,SS24,2022004553250,124172,4620209503001.0
22005239,12 STOREEZ,,,pebbled leather belt,329.0,329.0,90,1,BELTS WOMEN'S CM,122880,249,,83844203,SS24,2022005239238,122880,2112288007003.0
